col_0,REGION,DATE,DATE_parsed,YEAR,MONTH,DAY,PROFIL_TOTAL,PROFIL_ENT,PROFIL_PRO,PROFIL_RES,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,SUNHOUR,TEMPERATURE_NIGHT_C,TEMPERATURE_MEAN,HOLIDAYS,IS_WEEKEND,IS_LOCKDOWN_1,IS_LOCKDOWN_2,IS_LOCKDOWN_3,IS_LOCKDOWN_TT,IS_PUBLIC_HOLIDAYS
1873,Hauts-de-France,2022-07-25T00:00:00.000Z,2022-07-25T00:00:00.000Z,2022,7,25,31815175,1701854,7051732,23061589,26,17,32,17,25,24,0,77,10,1014,42,26,15,17,12,18,21,1,0,0,0,0,0,0
1875,Hauts-de-France,2022-07-26T00:00:00.000Z,2022-07-26T00:00:00.000Z,2022,7,26,31120529,1708488,7258865,22153176,24,14,20,14,22,22,0,88,10,1019,47,25,12,13,13,14,18,1,0,0,0,0,0,0
1877,Hauts-de-France,2022-07-27T00:00:00.000Z,2022-07-27T00:00:00.000Z,2022,7,27,30862167,1678400,7177282,22006485,27,10,16,10,23,26,0,83,10,1021,10,26,7,9,15,10,17,1,0,0,0,0,0,0
1879,Hauts-de-France,2022-07-28T00:00:00.000Z,2022-07-28T00:00:00.000Z,2022,7,28,30825891,1698690,7257226,21869975,28,13,15,13,26,27,0,59,10,1017,35,26,7,12,14,14,20,1,0,0,0,0,0,0
1881,Hauts-de-France,2022-07-29T00:00:00.000Z,2022-07-29T00:00:00.000Z,2022,7,29,30643064,1661890,7225419,21755755,28,18,10,18,26,27,0,53,10,1018,53,27,10,18,13,19,22,1,0,0,0,0,0,0
1883,Hauts-de-France,2022-07-30T00:00:00.000Z,2022-07-30T00:00:00.000Z,2022,7,30,30529840,1473605,6667488,22388747,32,15,20,15,29,28,0,63,10,1020,25,30,11,15,15,15,22,1,1,0,0,0,0,0
1885,Hauts-de-France,2022-07-31T00:00:00.000Z,2022-07-31T00:00:00.000Z,2022,7,31,30512150,1550326,5994180,22967644,27,15,23,15,26,25,0,93,9,1020,47,27,16,15,12,15,20,1,1,0,0,0,0,0
1887,Hauts-de-France,2022-08-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,2022,8,1,31305869,1720939,6875646,22709284,27,16,14,16,27,27,0,96,7,1019,55,27,16,16,12,16,21,1,1,0,0,0,0,0
1889,Hauts-de-France,2022-08-02T00:00:00.000Z,2022-08-02T00:00:00.000Z,2022,8,2,31650070,1730210,7273878,22645982,32,15,22,15,30,29,0,80,10,1018,22,31,15,15,15,15,22,1,0,0,0,0,0,0
1891,Hauts-de-France,2022-08-03T00:00:00.000Z,2022-08-03T00:00:00.000Z,2022,8,3,32254722,1744256,7393977,23116489,36,17,10,17,35,35,0,84,10,1017,14,37,15,17,15,17,26,1,0,0,0,0,0,0
1893,Hauts-de-France,2022-08-04T00:00:00.000Z,2022-08-04T00:00:00.000Z,2022,8,4,32201071,1707742,7420128,23073201,31,18,16,18,30,28,0,82,10,1015,27,30,15,18,13,18,24,1,0,0,0,0,0,0
1895,Hauts-de-France,2022-08-05T00:00:00.000Z,2022-08-05T00:00:00.000Z,2022,8,5,31642058,1676943,7249226,22715889,28,15,24,15,26,26,0,79,10,1025,14,27,12,14,15,15,20,1,1,0,0,0,0,0
1897,Hauts-de-France,2022-08-06T00:00:00.000Z,2022-08-06T00:00:00.000Z,2022,8,6,30724458,1496105,6619789,22608564,28,10,20,10,25,26,0,78,10,1027,3,27,6,8,15,11,18,1,0,0,0,0,0,0
1899,Hauts-de-France,2022-08-07T00:00:00.000Z,2022-08-07T00:00:00.000Z,2022,8,7,30282068,1597428,5978270,22706370,30,11,19,11,26,28,0,79,10,1026,3,28,8,9,15,11,19,1,0,0,0,0,0,0
1901,Hauts-de-France,2022-08-08T00:00:00.000Z,2022-08-08T00:00:00.000Z,2022,8,8,30604781,1639886,6694010,22270885,32,12,18,12,28,29,0,83,10,1025,1,30,11,11,15,13,21,1,0,0,0,0,0,0
1903,Hauts-de-France,2022-08-09T00:00:00.000Z,2022-08-09T00:00:00.000Z,2022,8,9,30960234,1676643,7079930,22203661,33,13,20,13,30,31,0,86,10,1026,4,32,12,13,15,14,22,1,0,0,0,0,0,0
1905,Hauts-de-France,2022-08-10T00:00:00.000Z,2022-08-10T00:00:00.000Z,2022,8,10,31348364,1687086,7165805,22495473,36,15,19,15,33,34,0,64,10,1025,5,34,11,15,15,17,25,1,1,0,0,0,0,0
1907,Hauts-de-France,2022-08-11T00:00:00.000Z,2022-08-11T00:00:00.000Z,2022,8,11,31602079,1673166,7258938,22669975,38,18,20,18,35,36,0,47,10,1020,3,36,8,18,15,19,27,1,0,0,0,0,0,0
1909,Hauts-de-France,2022-08-12T00:00:00.000Z,2022-08-12T00:00:00.000Z,2022,8,12,32077354,1655412,7313117,23108825,38,19,15,19,36,36,0,39,10,1018,2,38,7,19,15,19,28,1,0,0,0,0,0,0
1911,Hauts-de-France,2022-08-13T00:00:00.000Z,2022-08-13T00:00:00.000Z,2022,8,13,31386387,1501005,6803524,23081858,37,19,14,19,36,35,0,37,10,1016,3,36,7,19,15,20,27,1,1,0,0,0,0,0
1913,Hauts-de-France,2022-08-14T00:00:00.000Z,2022-08-14T00:00:00.000Z,2022,8,14,30102493,1590096,6029304,22483093,36,19,18,19,35,33,0,39,10,1012,20,34,7,19,15,20,26,1,1,0,0,0,0,0
1915,Hauts-de-France,2022-08-15T00:00:00.000Z,2022-08-15T00:00:00.000Z,2022,8,15,29761484,1613191,5964976,22183317,25,18,17,19,23,23,0,72,10,1004,61,25,15,19,12,20,21,1,0,0,0,0,0,1
1917,Hauts-de-France,2022-08-16T00:00:00.000Z,2022-08-16T00:00:00.000Z,2022,8,16,30550711,1681762,6896506,21972443,28,16,20,16,26,26,0,81,10,1009,44,27,14,16,14,16,21,1,0,0,0,0,0,0
1919,Hauts-de-France,2022-08-17T00:00:00.000Z,2022-08-17T00:00:00.000Z,2022,8,17,30162034,1675415,6831468,21655151,28,16,11,16,27,26,1,80,10,1013,46,28,15,16,12,17,22,1,0,0,0,0,0,0
1921,Hauts-de-France,2022-08-18T00:00:00.000Z,2022-08-18T00:00:00.000Z,2022,8,18,29936733,1647697,6839901,21449135,29,16,9,16,28,24,1,93,10,1015,52,30,17,16,12,17,21,1,0,0,0,0,0,0
1923,Hauts-de-France,2022-08-19T00:00:00.000Z,2022-08-19T00:00:00.000Z,2022,8,19,30182343,1608946,6903697,21669700,25,17,21,17,25,23,1,90,9,1017,50,26,17,16,11,18,21,1,0,0,0,0,0,0
1925,Hauts-de-France,2022-08-20T00:00:00.000Z,2022-08-20T00:00:00.000Z,2022,8,20,30162888,1423541,6534354,22204993,26,13,21,13,24,24,0,88,10,1019,18,25,12,12,12,14,19,1,1,0,0,0,0,0
1927,Hauts-de-France,2022-08-21T00:00:00.000Z,2022-08-21T00:00:00.000Z,2022,8,21,30366728,1575395,5954709,22836624,26,13,14,13,23,24,0,93,10,1019,23,26,13,12,11,13,18,1,1,0,0,0,0,0
1929,Hauts-de-France,2022-08-22T00:00:00.000Z,2022-08-22T00:00:00.000Z,2022,8,22,30826156,1601347,6813766,22411043,26,16,7,16,23,25,0,65,10,1016,52,26,12,16,10,17,20,1,0,0,0,0,0,0
1931,Hauts-de-France,2022-08-23T00:00:00.000Z,2022-08-23T00:00:00.000Z,2022,8,23,31366688,1633016,7313452,22420220,29,16,11,16,27,27,0,93,9,1017,37,28,16,16,11,17,22,1,0,0,0,0,0,0
1933,Hauts-de-France,2022-08-24T00:00:00.000Z,2022-08-24T00:00:00.000Z,2022,8,24,32052918,1673187,7452759,22926972,34,18,9,18,32,33,0,76,10,1017,24,34,15,18,12,19,25,1,0,0,0,0,0,0
1935,Hauts-de-France,2022-08-25T00:00:00.000Z,2022-08-25T00:00:00.000Z,2022,8,25,32131098,1628951,7540763,22961384,31,19,26,20,31,24,0,47,10,1017,32,31,17,20,11,22,24,1,0,0,0,0,0,0
1937,Hauts-de-France,2022-08-26T00:00:00.000Z,2022-08-26T00:00:00.000Z,2022,8,26,31989241,1604248,7496058,22888935,25,16,16,16,24,24,0,95,9,1017,63,26,16,16,8,18,20,1,0,0,0,0,0,0
1939,Hauts-de-France,2022-08-27T00:00:00.000Z,2022-08-27T00:00:00.000Z,2022,8,27,31561953,1416992,6929843,23215118,26,13,17,13,24,25,0,93,9,1017,14,26,13,12,12,14,19,1,1,0,0,0,0,0
1941,Hauts-de-France,2022-08-28T00:00:00.000Z,2022-08-28T00:00:00.000Z,2022,8,28,31642113,1492036,6234598,23915479,27,12,21,12,24,25,0,86,10,1019,10,26,11,11,12,14,19,1,1,0,0,0,0,0
1943,Hauts-de-France,2022-08-29T00:00:00.000Z,2022-08-29T00:00:00.000Z,2022,8,29,32234822,1574355,7253285,23407182,27,13,21,13,24,25,0,77,10,1019,12,27,10,12,12,14,19,1,0,0,0,0,0,0
1945,Hauts-de-France,2022-08-30T00:00:00.000Z,2022-08-30T00:00:00.000Z,2022,8,30,32387291,1623938,7701895,23061458,28,13,22,13,25,26,0,74,10,1018,9,27,12,11,12,13,19,1,0,0,0,0,0,0
1947,Hauts-de-France,2022-08-31T00:00:00.000Z,2022-08-31T00:00:00.000Z,2022,8,31,32275315,1588123,7630732,23056460,28,13,12,13,27,28,0,84,10,1020,17,28,12,13,12,14,21,1,0,0,0,0,0,0
1949,Hauts-de-France,2022-09-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,2022,9,1,32399604,1765812,7779813,22853979,29,15,21,15,27,27,0,77,10,1019,19,28,12,15,12,17,22,0,1,0,0,0,0,0
1951,Hauts-de-France,2022-09-02T00:00:00.000Z,2022-09-02T00:00:00.000Z,2022,9,2,32192454,1759609,7787410,22645435,26,16,21,16,25,23,1,68,10,1014,57,26,15,16,8,17,20,0,0,0,0,0,0,0
1953,Hauts-de-France,2022-09-03T00:00:00.000Z,2022-09-03T00:00:00.000Z,2022,9,3,31953363,1516526,7083226,23353611,24,14,16,14,23,23,1,95,9,1012,62,25,15,14,8,15,19,0,0,0,0,0,0,0
1955,Hauts-de-France,2022-09-04T00:00:00.000Z,2022-09-04T00:00:00.000Z,2022,9,4,32222459,1652398,6351877,24218184,30,15,15,15,26,28,0,90,10,1016,32,29,14,15,10,15,21,0,1,0,0,0,0,0
1957,Hauts-de-France,2022-09-05T00:00:00.000Z,2022-09-05T00:00:00.000Z,2022,9,5,32503792,1738587,7553079,23212126,26,17,15,17,25,25,1,71,10,1018,54,27,14,17,9,17,21,0,0,0,0,0,0,0
1959,Hauts-de-France,2022-09-06T00:00:00.000Z,2022-09-06T00:00:00.000Z,2022,9,6,32564223,1776453,7983349,22804421,30,16,20,16,26,27,0,92,10,1016,32,29,15,16,12,17,21,0,0,0,0,0,0,0
1961,Hauts-de-France,2022-09-07T00:00:00.000Z,2022-09-07T00:00:00.000Z,2022,9,7,32776419,1746860,7782951,23246608,25,15,24,15,24,21,0,87,10,1015,43,26,14,14,10,15,19,0,1,0,0,0,0,0
1963,Hauts-de-France,2022-09-08T00:00:00.000Z,2022-09-08T00:00:00.000Z,2022,9,8,32172180,1732624,7832135,22607421,22,14,26,14,21,19,1,93,10,1011,75,24,13,13,8,15,17,0,0,0,0,0,0,0
1965,Hauts-de-France,2022-09-09T00:00:00.000Z,2022-09-09T00:00:00.000Z,2022,9,9,32321609,1703552,7837222,22780835,19,13,31,13,18,18,1,95,10,1011,76,19,14,11,7,13,15,0,0,0,0,0,0,0
1967,Hauts-de-France,2022-09-10T00:00:00.000Z,2022-09-10T00:00:00.000Z,2022,9,10,32251745,1458150,7093214,23700381,21,14,25,15,20,19,1,93,9,1016,76,22,14,13,7,14,17,0,1,0,0,0,0,0
1969,Hauts-de-France,2022-09-11T00:00:00.000Z,2022-09-11T00:00:00.000Z,2022,9,11,32308605,1653356,6347484,24307765,23,13,10,13,21,22,0,91,9,1018,42,25,13,13,11,13,17,0,0,0,0,0,0,0
1971,Hauts-de-France,2022-09-12T00:00:00.000Z,2022-09-12T00:00:00.000Z,2022,9,12,32377310,1707195,7498449,23171666,30,13,14,13,25,26,0,84,10,1016,10,29,12,12,12,14,20,0,0,0,0,0,0,0
1973,Hauts-de-France,2022-09-13T00:00:00.000Z,2022-09-13T00:00:00.000Z,2022,9,13,32784716,1734746,8065545,22984425,22,18,13,20,21,20,0,67,10,1010,58,24,14,20,9,21,21,0,0,0,0,0,0,0
1975,Hauts-de-France,2022-09-14T00:00:00.000Z,2022-09-14T00:00:00.000Z,2022,9,14,33225270,1725454,7962831,23536985,21,16,11,16,20,19,2,93,8,1008,78,22,17,16,6,16,18,0,0,0,0,0,0,0
1977,Hauts-de-France,2022-09-15T00:00:00.000Z,2022-09-15T00:00:00.000Z,2022,9,15,32762226,1746814,8019456,22995956,23,13,17,13,21,20,0,95,8,1011,46,25,15,13,12,15,17,0,0,0,0,0,0,0
1979,Hauts-de-France,2022-09-16T00:00:00.000Z,2022-09-16T00:00:00.000Z,2022,9,16,32743581,1695721,7965227,23082633,17,11,24,13,17,15,1,70,10,1017,60,17,9,13,9,13,15,0,0,0,0,0,0,0
1981,Hauts-de-France,2022-09-17T00:00:00.000Z,2022-09-17T00:00:00.000Z,2022,9,17,32839994,1441064,7181424,24217506,16,10,28,11,15,15,1,78,10,1022,75,16,8,9,7,10,13,0,1,0,0,0,0,0
1983,Hauts-de-France,2022-09-18T00:00:00.000Z,2022-09-18T00:00:00.000Z,2022,9,18,33366571,1603859,6436331,25326381,16,8,25,9,15,15,0,75,10,1021,59,16,8,7,8,8,12,0,1,0,0,0,0,0
1985,Hauts-de-France,2022-09-19T00:00:00.000Z,2022-09-19T00:00:00.000Z,2022,9,19,33226699,1696023,7457872,24072804,18,10,18,10,17,17,0,73,10,1025,45,18,7,9,10,10,14,0,0,0,0,0,0,0
1987,Hauts-de-France,2022-09-20T00:00:00.000Z,2022-09-20T00:00:00.000Z,2022,9,20,33611327,1762147,7917047,23932133,18,10,14,10,17,17,0,78,10,1026,53,18,8,10,9,10,13,0,0,0,0,0,0,0
1989,Hauts-de-France,2022-09-21T00:00:00.000Z,2022-09-21T00:00:00.000Z,2022,9,21,34063066,1756148,7838966,24467952,20,9,13,9,18,18,0,82,10,1027,15,20,7,8,12,10,14,0,0,0,0,0,0,0
1991,Hauts-de-France,2022-09-22T00:00:00.000Z,2022-09-22T00:00:00.000Z,2022,9,22,33795469,1765810,7983974,24045685,20,8,9,8,18,18,0,72,10,1025,33,20,5,8,10,9,13,0,0,0,0,0,0,0
1993,Hauts-de-France,2022-09-23T00:00:00.000Z,2022-09-23T00:00:00.000Z,2022,9,23,34067561,1707384,8058818,24301359,19,10,11,10,18,18,0,63,10,1020,42,19,6,8,9,10,14,0,0,0,0,0,0,0
1995,Hauts-de-France,2022-09-24T00:00:00.000Z,2022-09-24T00:00:00.000Z,2022,9,24,34200504,1448822,7292672,25459010,15,12,15,12,14,13,2,94,7,1013,95,15,12,11,6,13,13,0,1,0,0,0,0,0
1997,Hauts-de-France,2022-09-25T00:00:00.000Z,2022-09-25T00:00:00.000Z,2022,9,25,34729509,1593891,6558736,26576882,16,11,17,12,15,15,1,94,9,1014,87,16,11,11,6,12,14,0,1,0,0,0,0,0
1999,Hauts-de-France,2022-09-26T00:00:00.000Z,2022-09-26T00:00:00.000Z,2022,9,26,35407305,1704950,7801710,25900645,15,10,31,11,15,12,4,91,9,1013,69,15,11,9,7,10,12,0,0,0,0,0,0,0
2001,Hauts-de-France,2022-09-27T00:00:00.000Z,2022-09-27T00:00:00.000Z,2022,9,27,36170093,1750285,8311974,26107834,14,7,26,7,13,13,1,86,10,1006,69,14,8,5,7,8,10,0,0,0,0,0,0,0
2003,Hauts-de-France,2022-09-28T00:00:00.000Z,2022-09-28T00:00:00.000Z,2022,9,28,36871333,1739530,8286224,26845579,16,8,22,8,14,13,0,85,10,1002,43,16,7,6,10,9,11,0,0,0,0,0,0,0
2005,Hauts-de-France,2022-09-29T00:00:00.000Z,2022-09-29T00:00:00.000Z,2022,9,29,37279864,1806667,8462789,27010408,14,8,18,9,14,13,1,88,9,1008,71,14,9,7,6,9,11,0,0,0,0,0,0,0
2007,Hauts-de-France,2022-09-30T00:00:00.000Z,2022-09-30T00:00:00.000Z,2022,9,30,38008200,1743838,8580689,27683673,18,7,12,7,16,15,0,81,10,1010,19,18,7,6,11,7,11,0,0,0,0,0,0,0
2009,Hauts-de-France,2022-10-01T00:00:00.000Z,2022-10-01T00:00:00.000Z,2022,10,1,38984193,1501356,7826401,29656436,18,11,31,12,17,15,6,93,9,1014,76,18,12,9,7,11,14,0,0,0,0,0,0,0
2011,Hauts-de-France,2022-10-02T00:00:00.000Z,2022-10-02T00:00:00.000Z,2022,10,2,37861478,1656472,6907994,29297012,20,13,28,14,18,17,0,87,10,1019,84,20,14,13,7,14,16,0,0,0,0,0,0,0
2013,Hauts-de-France,2022-10-03T00:00:00.000Z,2022-10-03T00:00:00.000Z,2022,10,3,37499225,1778753,8157290,27563182,21,12,10,12,17,18,0,93,9,1024,81,22,14,12,7,13,15,0,0,0,0,0,0,0
2015,Hauts-de-France,2022-10-04T00:00:00.000Z,2022-10-04T00:00:00.000Z,2022,10,4,37665420,1798280,8611402,27255738,22,11,17,11,20,18,0,91,10,1021,38,25,13,10,10,12,15,0,1,0,0,0,0,0
2017,Hauts-de-France,2022-10-05T00:00:00.000Z,2022-10-05T00:00:00.000Z,2022,10,5,37036735,1767201,8382985,26886549,24,13,32,13,23,17,0,83,10,1023,38,25,13,11,10,13,17,0,0,0,0,0,0,0
2019,Hauts-de-France,2022-10-06T00:00:00.000Z,2022-10-06T00:00:00.000Z,2022,10,6,36453500,1782345,8503367,26167788,18,9,10,9,16,15,0,82,10,1032,6,18,8,8,12,10,13,0,0,0,0,0,0,0
2021,Hauts-de-France,2022-10-07T00:00:00.000Z,2022-10-07T00:00:00.000Z,2022,10,7,37239818,1749333,8610438,26880047,19,8,16,8,18,15,0,85,10,1029,16,19,8,7,11,9,12,0,1,0,0,0,0,0
2023,Hauts-de-France,2022-10-08T00:00:00.000Z,2022-10-08T00:00:00.000Z,2022,10,8,37399967,1489399,7797167,28113401,18,9,12,9,17,14,0,90,10,1025,21,18,9,8,11,11,13,0,0,0,0,0,0,0
2025,Hauts-de-France,2022-10-09T00:00:00.000Z,2022-10-09T00:00:00.000Z,2022,10,9,38607421,1661633,7089306,29856482,21,6,19,6,18,16,0,83,10,1026,13,22,7,4,11,7,12,0,1,0,0,0,0,0
2027,Hauts-de-France,2022-10-10T00:00:00.000Z,2022-10-10T00:00:00.000Z,2022,10,10,37656466,1771712,8236654,27648100,20,10,17,10,19,15,0,71,10,1026,38,20,10,9,10,10,13,0,0,0,0,0,0,0
2029,Hauts-de-France,2022-10-11T00:00:00.000Z,2022-10-11T00:00:00.000Z,2022,10,11,37566346,1812411,8626274,27127661,18,7,13,7,16,13,0,84,10,1026,14,18,6,5,11,8,11,0,0,0,0,0,0,0
2031,Hauts-de-France,2022-10-12T00:00:00.000Z,2022-10-12T00:00:00.000Z,2022,10,12,38603665,1812010,8621080,28170575,16,6,6,6,14,12,0,79,10,1026,37,16,3,5,10,6,10,0,1,0,0,0,0,0
2033,Hauts-de-France,2022-10-13T00:00:00.000Z,2022-10-13T00:00:00.000Z,2022,10,13,38483712,1752198,8830921,27900593,13,10,14,10,13,12,0,79,9,1023,76,13,10,9,6,10,11,0,0,0,0,0,0,0
2035,Hauts-de-France,2022-10-14T00:00:00.000Z,2022-10-14T00:00:00.000Z,2022,10,14,38287188,1721407,8852562,27713219,18,12,17,13,16,15,0,95,9,1016,85,18,14,12,6,13,14,0,0,0,0,0,0,0
2037,Hauts-de-France,2022-10-15T00:00:00.000Z,2022-10-15T00:00:00.000Z,2022,10,15,37544241,1463936,7888942,28191363,18,13,29,15,18,15,2,93,8,1011,72,18,14,13,6,13,15,0,1,0,0,0,0,0
2039,Hauts-de-France,2022-10-16T00:00:00.000Z,2022-10-16T00:00:00.000Z,2022,10,16,37353846,1633687,7051254,28668905,16,12,14,12,14,15,1,90,9,1015,75,16,13,11,5,13,13,0,1,0,0,0,0,0
2041,Hauts-de-France,2022-10-17T00:00:00.000Z,2022-10-17T00:00:00.000Z,2022,10,17,36461828,1760566,8211791,26489471,19,15,17,15,19,17,3,92,9,1022,74,19,16,15,4,16,17,0,0,0,0,0,0,0
2043,Hauts-de-France,2022-10-18T00:00:00.000Z,2022-10-18T00:00:00.000Z,2022,10,18,36046701,1789689,8537379,25719633,19,13,12,14,18,17,1,95,7,1028,72,19,14,14,6,14,15,0,0,0,0,0,0,0
2045,Hauts-de-France,2022-10-19T00:00:00.000Z,2022-10-19T00:00:00.000Z,2022,10,19,36165072,1746544,8422744,25995784,22,12,23,12,19,19,0,90,10,1025,34,24,15,10,8,12,16,0,0,0,0,0,0,0
2047,Hauts-de-France,2022-10-20T00:00:00.000Z,2022-10-20T00:00:00.000Z,2022,10,20,35830777,1727982,8607132,25495663,21,15,22,16,18,19,1,92,10,1013,51,22,15,15,8,15,17,0,0,0,0,0,0,0
2049,Hauts-de-France,2022-10-21T00:00:00.000Z,2022-10-21T00:00:00.000Z,2022,10,21,36143234,1717138,8655964,25770132,21,14,27,14,20,19,0,93,10,1009,56,23,14,13,7,15,17,0,0,0,0,0,0,0
2051,Hauts-de-France,2022-10-22T00:00:00.000Z,2022-10-22T00:00:00.000Z,2022,10,22,36246153,1462326,7789195,26994632,20,14,20,14,18,17,0,86,10,1016,46,22,12,13,8,15,16,1,1,0,0,0,0,0
2053,Hauts-de-France,2022-10-23T00:00:00.000Z,2022-10-23T00:00:00.000Z,2022,10,23,36281219,1632793,6970550,27677876,22,14,25,15,20,19,1,75,10,1013,54,25,14,15,6,14,17,1,1,0,0,0,0,0
2055,Hauts-de-France,2022-10-24T00:00:00.000Z,2022-10-24T00:00:00.000Z,2022,10,24,36312878,1720248,8047701,26544929,19,15,34,15,18,16,1,72,10,1012,69,19,12,15,5,16,16,1,0,0,0,0,0,0
2057,Hauts-de-France,2022-10-25T00:00:00.000Z,2022-10-25T00:00:00.000Z,2022,10,25,36735182,1750552,8454214,26530416,20,12,18,12,18,16,0,90,10,1016,38,20,11,11,9,12,15,1,0,0,0,0,0,0
2059,Hauts-de-France,2022-10-26T00:00:00.000Z,2022-10-26T00:00:00.000Z,2022,10,26,36164460,1739861,8405615,26018984,22,15,21,15,19,18,0,82,10,1020,34,23,13,14,8,15,17,1,0,0,0,0,0,0
2061,Hauts-de-France,2022-10-27T00:00:00.000Z,2022-10-27T00:00:00.000Z,2022,10,27,36075439,1722933,8486281,25866225,22,14,20,14,22,19,0,87,10,1020,38,25,13,13,8,14,17,1,0,0,0,0,0,0
2063,Hauts-de-France,2022-10-28T00:00:00.000Z,2022-10-28T00:00:00.000Z,2022,10,28,35830102,1687669,8454193,25688240,23,16,20,16,22,18,0,74,10,1021,16,25,13,16,9,16,18,1,0,0,0,0,0,0
2065,Hauts-de-France,2022-10-29T00:00:00.000Z,2022-10-29T00:00:00.000Z,2022,10,29,35415836,1455626,7718995,26241215,23,15,21,15,23,20,0,77,10,1021,41,25,13,15,9,15,18,1,1,0,0,0,0,0
2067,Hauts-de-France,2022-10-30T00:00:00.000Z,2022-10-30T00:00:00.000Z,2022,10,30,35596415,1638310,6977598,26980507,19,14,9,15,19,16,0,80,10,1020,54,19,12,15,6,15,16,1,1,0,0,0,0,0
2069,Hauts-de-France,2022-10-31T00:00:00.000Z,2022-10-31T00:00:00.000Z,2022,10,31,36878067,1729989,7862146,27285932,16,12,9,13,13,14,1,91,9,1020,70,16,12,12,4,12,13,1,0,0,0,0,0,0
2071,Hauts-de-France,2022-11-01T00:00:00.000Z,2022-11-01T00:00:00.000Z,2022,11,1,37679441,1788698,7307681,28583062,17,13,34,13,15,15,1,78,9,1017,72,17,13,11,6,15,15,1,0,0,0,0,0,1
2073,Hauts-de-France,2022-11-02T00:00:00.000Z,2022-11-02T00:00:00.000Z,2022,11,2,39140718,1792276,8678293,28670149,15,9,24,9,14,14,0,86,10,1023,35,15,8,6,8,10,12,1,0,0,0,0,0,0
2075,Hauts-de-France,2022-11-03T00:00:00.000Z,2022-11-03T00:00:00.000Z,2022,11,3,41471274,1791627,9104675,30574972,14,9,26,12,14,13,1,84,9,1016,81,14,11,10,4,12,13,1,0,0,0,0,0,0
2077,Hauts-de-France,2022-11-04T00:00:00.000Z,2022-11-04T00:00:00.000Z,2022,11,4,44599323,1831675,9477877,33289771,13,8,20,8,10,10,1,91,10,1015,71,13,8,5,5,8,9,1,0,0,0,0,0,0
2079,Hauts-de-France,2022-11-05T00:00:00.000Z,2022-11-05T00:00:00.000Z,2022,11,5,47412856,1614808,8870459,36927589,13,6,19,6,12,11,0,89,10,1020,55,13,6,4,7,7,9,1,0,0,0,0,0,0
2081,Hauts-de-France,2022-11-06T00:00:00.000Z,2022-11-06T00:00:00.000Z,2022,11,6,48256136,1818546,8024191,38413399,12,8,31,8,10,12,1,84,9,1017,76,12,9,5,5,9,10,1,1,0,0,0,0,0
2083,Hauts-de-France,2022-11-07T00:00:00.000Z,2022-11-07T00:00:00.000Z,2022,11,7,45419736,1865668,9271242,34282826,15,9,29,10,14,14,0,88,10,1013,69,15,10,7,5,10,12,0,0,0,0,0,0,0
2085,Hauts-de-France,2022-11-08T00:00:00.000Z,2022-11-08T00:00:00.000Z,2022,11,8,44573740,1875429,9670374,33027937,16,11,32,12,15,15,0,69,10,1010,59,16,10,9,4,11,13,0,0,0,0,0,0,0
2087,Hauts-de-France,2022-11-09T00:00:00.000Z,2022-11-09T00:00:00.000Z,2022,11,9,44496338,1856051,9515984,33124303,15,10,26,11,14,12,0,85,10,1018,37,15,9,8,7,11,12,0,1,0,0,0,0,0
2089,Hauts-de-France,2022-11-10T00:00:00.000Z,2022-11-10T00:00:00.000Z,2022,11,10,46257577,1874326,9878544,34504707,17,8,18,8,15,12,0,92,10,1028,21,17,9,5,9,8,11,0,0,0,0,0,0,0
2091,Hauts-de-France,2022-11-11T00:00:00.000Z,2022-11-11T00:00:00.000Z,2022,11,11,46808101,1853709,8541238,36413154,18,7,15,7,16,12,0,89,10,1031,10,18,9,5,9,8,11,0,0,0,0,0,0,1
2093,Hauts-de-France,2022-11-12T00:00:00.000Z,2022-11-12T00:00:00.000Z,2022,11,12,46525815,1607750,8871575,36046490,17,8,11,8,16,13,0,89,10,1031,35,17,10,7,9,8,11,0,1,0,0,0,0,0
2095,Hauts-de-France,2022-11-13T00:00:00.000Z,2022-11-13T00:00:00.000Z,2022,11,13,47370933,1830497,8101610,37438826,16,9,13,9,15,11,0,68,10,1026,20,16,7,7,9,9,11,0,1,0,0,0,0,0
2097,Hauts-de-France,2022-11-14T00:00:00.000Z,2022-11-14T00:00:00.000Z,2022,11,14,48376273,1912661,9775422,36688190,15,7,24,7,15,12,0,83,10,1015,17,15,11,5,7,7,10,0,0,0,0,0,0,0
2099,Hauts-de-France,2022-11-15T00:00:00.000Z,2022-11-15T00:00:00.000Z,2022,11,15,47973973,1932161,10193143,35848669,12,7,26,7,11,12,2,91,8,1011,78,12,11,4,4,8,10,0,0,0,0,0,0,0
2101,Hauts-de-France,2022-11-16T00:00:00.000Z,2022-11-16T00:00:00.000Z,2022,11,16,48434289,1906521,10022481,36505287,13,8,28,9,12,11,2,86,9,1003,84,13,10,5,4,8,10,0,0,0,0,0,0,0
